"sig.id"	"Immune.sig"	"UP.padj"	"UP.ES"	"UP.NES"	"DN.padj"	"DN.ES"	"DN.NES"	"tau"	"type"	"common_name"	"source"	"source_id"	"method"	"coef"	"consensus"	"MOA"	"Status"	"Target"	"DSS"
"sig_1277"	"Genes_UP"	0.346289752650177	-0.288342190193699	-1.07785762979269	0.73120728929385	0.207505149800191	0.852440352080346	-65.6537525804525	"D1"	"nomifensine"	"LINCS"	"BRD-A29644307"	"LIMMA_t"	"trt"	1	"dopamine uptake inhibitor, noradrenaline uptake inhibitor"	"Withdrawn"	"DRD2, MAOA, MAOB, MPO, SLC6A2, SLC6A3"	NA
"sig_6891"	"Genes_UP"	0.782786885245902	-0.207501786375343	-0.812888728947792	0.35047619047619	0.262412136093644	1.0654561474495	-65.6464412230954	"D1"	"clofibric-acid"	"LINCS"	"BRD-K19111024"	"LIMMA_t"	"trt"	1	"PPAR receptor agonist"	"Approved"	"PPARA"	NA
"sig_9980"	"Genes_UP"	0.473591549295775	-0.259350252170839	-0.973807159853935	0.68552036199095	0.21920450937762	0.89213451055062	-65.5653293408722	"D1"	"paroxetine"	"LINCS"	"BRD-K19277754"	"LIMMA_t"	"trt"	0	"selective serotonin reuptake inhibitor (SSRI)"	"Approved"	"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4"	0.626874432156429
"sig_6811"	"Genes_UP"	0.106694560669456	0.322827983451732	1.28598787659262	0.852272727272727	-0.192820153495829	-0.792598979310107	65.5525154894739	"D1"	"M-3M3FBS"	"LINCS"	"BRD-K09635314"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.589212784002956
"sig_20559"	"Genes_UP"	0.130750605326877	0.313594556467971	1.23136656278133	0.612277867528271	-0.233608988532766	-0.92075808179693	65.5112458123352	"D1"	"ibuprofen"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"cyclooxygenase inhibitor"	"Approved"	"PTGS1, PTGS2"	NA
"sig_2398"	"Genes_UP"	0.700152207001522	-0.228486033647889	-0.866606973882764	0.263157894736842	0.258962156295295	1.10102266571976	-65.4976315485933	"D1"	"YL-57"	"LINCS"	"BRD-U88861852"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_5633"	"Genes_UP"	0.0862470862470862	-0.317336547697579	-1.29454583816693	0.955932203389831	0.175151421184621	0.689605237311011	-65.4817535419607	"D1"	"DM-161"	"LINCS"	"BRD-K95212245"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_3392"	"Genes_UP"	0.362666666666667	-0.263093819017447	-1.06173929531704	0.861788617886179	0.20130823280922	0.770450185616882	-65.4704468884119	"D1"	"EMF-csc-9"	"LINCS"	"BRD-K01712134"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_7432"	"Genes_UP"	0.294979079497908	0.278078708248264	1.10240798782271	0.311320754716981	-0.27016417288985	-1.08568997867822	65.4522699388256	"D1"	"butabindide"	"LINCS"	"BRD-A58157837"	"LIMMA_t"	"trt"	1	"tripeptidyl peptidase inhibitor"	"Experimental"	"TPP2"	NA
"sig_20222"	"Genes_UP"	0.423008849557522	0.265669723069242	1.01871332644527	0.147540983606557	-0.290091164904154	-1.20769178758426	65.4392661185456	"D1"	"salsolinol"	"LINCS"	"BRD-K99595596"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	NA
"sig_1232"	"Genes_UP"	0.11018711018711	0.328410448070824	1.30052398768934	0.885892116182573	-0.192755993780085	-0.773247549314862	65.4320800284281	"D1"	"leoidin"	"LINCS"	"BRD-K61220632"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_5700"	"Genes_UP"	0.146341463414634	0.316880867249798	1.23493225342913	0.108606557377049	-0.312943592989286	-1.25014973944795	65.3754543244959	"D1"	"bicalutamide"	"LINCS"	"BRD-A29485665"	"LIMMA_t"	"trt"	1	"androgen receptor antagonist"	"Approved"	"AR"	NA
"sig_6938"	"Genes_UP"	0.434083601286174	0.267954818933023	1.01232951727403	0.320652173913043	-0.255389320749203	-1.08335633664651	65.3404295390846	"D1"	"dinoprostone"	"LINCS"	"BRD-K26521938"	"LIMMA_t"	"trt"	1	"prostanoid receptor agonist"	"Withdrawn"	"CATSPER1, CATSPER2, CATSPER3, CATSPER4, PTGDR, PTGDR2, PTGER1, PTGER2, PTGER3, PTGER4, PTGFR, TBXA2R"	0.530053276450173
"sig_14453"	"Genes_UP"	0.196564885496183	-0.308183871268919	-1.17891646660472	0.688841201716738	0.218585998115817	0.88226217714319	-65.3246926555131	"D1"	"tolterodine"	"LINCS"	"BRD-K54316499"	"LIMMA_t"	"trt"	1	"acetylcholine receptor antagonist"	"Approved"	"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5"	NA
"sig_12810"	"Genes_UP"	0.750830564784053	-0.218959482524179	-0.831128200226521	0.237726098191214	0.271540507814644	1.14690159168078	-65.3224994661196	"D1"	"paracetamol"	"LINCS"	"BRD-K41524689"	"LIMMA_t"	"trt"	1	"cyclooxygenase inhibitor"	"Approved"	"FAAH, PTGS1, PTGS2, TRPV1"	NA
"sig_6946"	"Genes_UP"	0.30625	-0.285622188640351	-1.09564229569005	0.326848249027237	0.268427434768858	1.07657896616841	-65.2785728292895	"D1"	"ketotifen"	"LINCS"	"BRD-K28936863"	"LIMMA_t"	"trt"	1	"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor"	"Approved"	"HRH1, PDE4A, PDE4B, PDE4C, PDE4D, PDE7A, PDE7B, PDE8A, PDE8B, PGD"	NA
"sig_20087"	"Genes_UP"	0.8	-0.221627366982237	-0.813232845047267	0.0135922330097087	0.418724114547593	1.63474377414428	-65.2630732610922	"D1"	"amsacrine"	"LINCS"	"BRD-K98490050"	"LIMMA_t"	"trt"	1	"topoisomerase inhibitor"	"Approved"	"KCNH2, TOP2A"	0.663678685758672
"sig_13743"	"Genes_UP"	0.409926470588235	-0.271291205685982	-1.03382565083824	0.854875283446712	0.19562641529887	0.798288519962575	-65.2589681447624	"D1"	"dorzolamide"	"LINCS"	"BRD-K48617017"	"LIMMA_t"	"trt"	1	"carbonic anhydrase inhibitor"	"Approved"	"CA1, CA12, CA14, CA2, CA4, CA7"	NA
"sig_13202"	"Genes_UP"	0.126609442060086	0.3237925169815	1.25784323319286	0.72168905950096	-0.217760840512903	-0.854576147891697	65.2352447347997	"D1"	"reserpine"	"LINCS"	"BRD-K44495371"	"LIMMA_t"	"trt"	0	"vesicular monoamine transporter inhibitor"	"Approved"	"SLC18A1, SLC18A2"	0.63848682178664
"sig_2121"	"Genes_UP"	0.514124293785311	0.250808698495023	0.972397432909006	0.225738396624473	-0.280020049305761	-1.14692610102689	65.1374642328298	"D1"	"vancomycin"	"LINCS"	"BRD-A20794617"	"LIMMA_t"	"trt"	1	"bacterial cell wall synthesis inhibitor"	"Approved"	NA	NA
"sig_15120"	"Genes_UP"	0.0766488413547237	0.356912312393254	1.34368167608551	0.042654028436019	-0.338649994022769	-1.39446454344558	65.0788032242602	"D1"	"vindesine"	"LINCS"	"BRD-K59753975"	"LIMMA_t"	"trt"	1	"tubulin polymerization inhibitor"	"Approved"	NA	0.598214879144072
"sig_18061"	"Genes_UP"	0.788256227758007	0.209356820026164	0.812762577749641	0.0719257540603248	-0.327695010704301	-1.35174033484894	65.0328585767076	"D1"	"propofol"	"LINCS"	"BRD-K82255054"	"LIMMA_t"	"trt"	1	"benzodiazepine receptor agonist"	"Approved"	"FAAH, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, SCN2A, SCN4A"	NA
"sig_6111"	"Genes_UP"	0.43359375	0.257264542110836	0.998660693755128	0.44273127753304	-0.253425469345108	-1.02031830204094	65.0076520150105	"D1"	"KU-C104142"	"LINCS"	"BRD-K70251741"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_1825"	"Genes_UP"	0.198614318706697	-0.302794935453365	-1.19686620106563	0.74496644295302	0.218396595231328	0.837323833720926	-64.9222435883597	"D1"	"a-disintegrin-and-metalloproteinase"	"LINCS"	"BRD-K78787248"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2841"	"Genes_UP"	0.943820224719101	-0.175620136843962	-0.692196138633775	0.139676113360324	0.298677680860259	1.23142322477288	-64.9034976547123	"D1"	"retinol"	"LINCS"	"BRD-K22429181"	"LIMMA_t"	"trt"	0	"retinoid receptor ligand"	"Approved"	"ALDH1A1, ALDH1A2, ALDH1A3, DHRS3, DHRS4, LRAT, NR2C2, RBP1, RBP3, RDH11, RDH12, RDH13, RDH14, RDH5, RDH8, RETSAT, RHO, RLBP1, RXRA, RXRB, RXRG"	0.659347073350632
"sig_3482"	"Genes_UP"	0.00395256916996047	0.46718282410602	1.77908760790384	0.656126482213439	-0.228869157956394	-0.900476312516706	64.8856970581924	"D1"	"givinostat"	"LINCS"	"BRD-K13810148"	"LIMMA_t"	"trt"	1	"HDAC inhibitor"	"Experimental"	"HDAC1, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9"	0.785084645999946
"sig_776"	"Genes_UP"	0.584541062801932	-0.234273917801942	-0.924804669743255	0.0855614973262032	0.332046095699485	1.32335938706658	-64.8534096039133	"D1"	"epidepride"	"LINCS"	"BRD-K99502674"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_3638"	"Genes_UP"	0.380434782608696	-0.273402753000161	-1.04416405120023	0.825819672131147	0.199235668168606	0.815029074550609	-64.847734724084	"D1"	"tyrphostin-B44"	"LINCS"	"BRD-K11158509"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6786"	"Genes_UP"	0.598715890850722	0.242808857623481	0.910872863671085	0.228228228228228	-0.272878607133744	-1.13655916174879	64.8443985587018	"D1"	"7-nitroindazole"	"LINCS"	"BRD-K04430056"	"LIMMA_t"	"trt"	1	"nitric oxide synthase inhibitor"	"Experimental"	"NOS1, NOS2, NOS3"	NA
"sig_10637"	"Genes_UP"	0.485523385300668	-0.251914476791701	-0.978082166343204	0.317518248175182	0.270883032269041	1.0703704999668	-64.8432575993824	"D1"	"isoprenaline"	"LINCS"	"BRD-K24473282"	"LIMMA_t"	"trt"	1	"adrenergic receptor agonist"	"Approved"	"ADRB1, ADRB2, ADRB3, MAPK1, PIK3R1, PIK3R2, PIK3R3"	NA
"sig_20320"	"Genes_UP"	0.24777183600713	0.294750086282868	1.14586480528635	0.262114537444934	-0.276174149469066	-1.13103141968361	64.8089289945441	"D1"	"atropine"	"LINCS"	"BRD-M35773784"	"LIMMA_t"	"trt"	1	"acetylcholine receptor antagonist"	"Approved"	"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5"	NA
"sig_550"	"Genes_UP"	0.0182648401826484	0.376021514102802	1.50226913742188	0.687394957983193	-0.219661955229537	-0.863321277952303	64.8008571857275	"D1"	"piperine"	"LINCS"	"BRD-K59522102"	"LIMMA_t"	"trt"	1	"monoamine oxidase inhibitor"	"Experimental"	"MAOA, MAOB, TRPV1"	NA
"sig_20766"	"Genes_UP"	0.242805755395683	0.296751578306643	1.14476562557284	0.495098039215686	-0.232365559582234	-0.955549733438387	64.7920158727663	"D1"	"penicillin"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	0.558197804542085
"sig_341"	"Genes_UP"	0.0755148741418764	-0.338279951289304	-1.33328849165853	0.966911764705882	0.168875352113793	0.661492833605342	-64.773020430914	"D1"	"erbstatin-analog"	"LINCS"	"BRD-K35573744"	"LIMMA_t"	"trt"	1	"EGFR inhibitor, tyrosine kinase inhibitor"	"Experimental"	"EGFR"	0.59795554123663
"sig_155"	"Genes_UP"	0.564	0.243318913019639	0.934475014231926	0.143426294820717	-0.323148978395242	-1.26478473526302	64.731038606609	"D1"	"ranolazine"	"LINCS"	"BRD-A97674275"	"LIMMA_t"	"trt"	1	"sodium channel blocker"	"Approved"	"SCN10A, SCN4A, SCN5A, SCN9A"	0.578979957753329
"sig_20596"	"Genes_UP"	0.0186666666666667	0.400731766485419	1.58544662424795	0.813186813186813	-0.208102084987032	-0.805049559476308	64.7191254531151	"D1"	"H-9"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.597499931504112
"sig_6036"	"Genes_UP"	0.701754385964912	0.223902006101367	0.871614459270195	0.288014311270125	-0.276674100500554	-1.10574668118325	64.7083177641665	"D1"	"propentofylline"	"LINCS"	"BRD-K59273480"	"LIMMA_t"	"trt"	1	"adenosine reuptake inhibitor, phosphodiesterase inhibitor"	"Approved"	"PDE1A"	NA
"sig_6128"	"Genes_UP"	0.896785109983079	0.186852218190707	0.725256665518742	0.0746606334841629	-0.335375237760669	-1.37133280014965	64.7043141989564	"D1"	"JAS07-002"	"LINCS"	"BRD-K71671265"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_3575"	"Genes_UP"	0.138613861386139	0.318088234442469	1.25960674814476	0.682170542635659	-0.21402154227938	-0.870593115059179	64.7040993809189	"D1"	"bongkrek-acid"	"LINCS"	"BRD-A41301928"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_783"	"Genes_UP"	0.111111111111111	0.339109014898517	1.30078919175971	0.642201834862385	-0.221896706875741	-0.905507048193569	64.6748990828146	"D1"	"rimantadine"	"LINCS"	"BRD-A84282119"	"LIMMA_t"	"trt"	0	"antiviral, RNA synthesis inhibitor"	"Approved"	NA	NA
"sig_2835"	"Genes_UP"	0.338358458961474	0.288692414102537	1.08379114571101	0.486486486486487	-0.232552620734706	-0.979927188767591	64.6345798206343	"D1"	"cromakalim"	"LINCS"	"BRD-A76093993"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_602"	"Genes_UP"	0.169902912621359	0.288061014782118	1.18502602724205	0.694620253164557	-0.226960758723	-0.874840520398781	64.6240329870219	"D1"	"WZ-3105"	"LINCS"	"BRD-U00779237"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	0.779826552952187
"sig_20550"	"Genes_UP"	0.168126094570928	0.322670542266358	1.22812882135994	0.724489795918367	-0.209373444003855	-0.865301982936699	64.60300106139	"D1"	"nimodipine"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"calcium channel blocker"	"Approved"	"AHR, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CACNB1, CACNB2, CACNB3, CACNB4, CFTR, NR3C2"	0.477479504312835
"sig_20561"	"Genes_UP"	0.692134831460674	-0.220945084726499	-0.874132598250814	0.486033519553073	0.2414260183473	0.988096899168342	-64.5950737231581	"D1"	"methysergide"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"serotonin receptor antagonist"	"Approved"	"HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR5A, HTR6, HTR7"	NA
"sig_6615"	"Genes_UP"	0.0687022900763359	0.33288178179902	1.36519605506174	0.965174129353234	-0.163367739688988	-0.650918966777467	64.5668434184386	"D1"	"WZ-3105"	"LINCS"	"BRD-K92571446"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	0.779826552952187
"sig_3428"	"Genes_UP"	0.944827586206897	-0.179375781153811	-0.707031069544656	0.214162348877375	0.30046435552592	1.18858999739226	-64.5271827401617	"D1"	"monocrotaline"	"LINCS"	"BRD-A43392971"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_1346"	"Genes_UP"	0.00215982721382289	0.45879318097483	1.7341767101443	0.798839458413926	-0.209029319913377	-0.80930069721742	64.5192041052489	"D1"	"benzyl-quinazolin-4-yl-amine"	"LINCS"	"BRD-K43796186"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.575573445691767
"sig_5245"	"Genes_UP"	0.483568075117371	-0.249093638102417	-0.989362350035434	0.669505962521295	0.223387864234514	0.87334318239147	-64.5150827741488	"D1"	"leucovorin"	"LINCS"	"BRD-A75919782"	"LIMMA_t"	"trt"	1	"folate receptor ligand"	"Approved"	"TYMS"	NA
"sig_6488"	"Genes_UP"	0.952813067150635	0.176284104419012	0.664875152249979	0.0178571428571429	-0.372324913367306	-1.52117780816211	64.5059372680383	"D1"	"SPB02137"	"LINCS"	"BRD-K58499478"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.582926526656456
"sig_3306"	"Genes_UP"	0.928074245939675	0.186252572111796	0.733386172974244	0.0136752136752137	-0.392307539852332	-1.53533496274098	64.4957739777583	"D1"	"bis-tyrphostin"	"LINCS"	"BRD-K32906660"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6311"	"Genes_UP"	0.661971830985915	-0.247594346544282	-0.890647589432685	0.0255102040816327	0.363583159818769	1.46626390064275	-64.4920472952118	"D1"	"15-delta-prostaglandin-j2"	"LINCS"	"BRD-A52934756"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	0.677276088799531
"sig_927"	"Genes_UP"	0.909252669039146	-0.189629599736092	-0.71809873132753	0.108235294117647	0.330929675577604	1.30441269556028	-64.4861888252213	"D1"	"erythromycin"	"LINCS"	"BRD-K39746403"	"LIMMA_t"	"trt"	0	"NFkB pathway inhibitor"	"Approved"	"MLNR"	NA
"sig_314"	"Genes_UP"	0.0829787234042553	0.336734936640286	1.3189952009536	0.835564053537285	-0.197202897754277	-0.785815142826134	64.4754336277029	"D1"	"iso-olomoucine"	"LINCS"	"BRD-K86509404"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_584"	"Genes_UP"	0.101010101010101	0.335086881297791	1.3106004508816	0.922693266832918	-0.168833045388777	-0.723369714463391	64.4540574933585	"D1"	"AS-605240"	"LINCS"	"BRD-K76773351"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	0.620803109323436
"sig_3239"	"Genes_UP"	0.753507014028056	-0.213366775761109	-0.83965751621956	0.305882352941176	0.267796980615057	1.09283321363316	-64.4162359888538	"D1"	"alpha-linolenic-acid"	"LINCS"	"BRD-K33396764"	"LIMMA_t"	"trt"	1	"omega 3 fatty acid stimulant"	"Experimental"	"ELOVL4, FADS1, FADS2, FFAR1, FFAR4, PTGS2, SLC8A1, TRPV1"	NA
"sig_20475"	"Genes_UP"	0.198165137614679	0.31132730228822	1.19167055382812	0.145089285714286	-0.291732970337793	-1.21075894708968	64.4084534365639	"D1"	"bucladesine"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"adenosine receptor agonist, cAMP stimulant"	"Approved"	"PRKACA"	0.552453862166982
"sig_6495"	"Genes_UP"	0.373795761078998	-0.27193901391737	-1.05125234104138	0.333333333333333	0.25996030877315	1.07240562820763	-64.3825151709194	"D1"	"nabumetone"	"LINCS"	"BRD-K65146499"	"LIMMA_t"	"trt"	1	"cyclooxygenase inhibitor"	"Approved"	"PTGS1, PTGS2"	NA
"sig_7581"	"Genes_UP"	0.43327239488117	0.266164397408359	1.00633219994474	0.658595641646489	-0.218078578570499	-0.896350361065605	64.3552276134415	"D1"	"carisoprodol"	"LINCS"	"BRD-A99939097"	"LIMMA_t"	"trt"	1	"acetylcholine receptor antagonist"	"Approved"	"CYP2C19"	NA
"sig_3187"	"Genes_UP"	0.144927536231884	0.324940560348159	1.26009535590028	0.198039215686275	-0.286108048402203	-1.17129288500894	64.2710100446274	"D1"	"SEW-2871"	"LINCS"	"BRD-K15601958"	"LIMMA_t"	"trt"	1	"lysophospholipid receptor agonist"	"Experimental"	"S1PR1"	NA
"sig_20852"	"Genes_UP"	0.0237659963436929	0.395787696723156	1.48897472730483	0.224137931034483	-0.28130659729592	-1.16234337797707	64.2673357027904	"D1"	"norethisterone"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	"PGR"	0.535324249707212
"sig_1700"	"Genes_UP"	0.453658536585366	-0.251685840151748	-1.0108335498203	0.654761904761905	0.226639562724342	0.898734461544961	-64.2558513292273	"D1"	"ST-012015"	"LINCS"	"BRD-K42834456"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_757"	"Genes_UP"	0.642372881355932	0.231112101642331	0.885910807745452	0.217289719626168	-0.285176085092975	-1.16692633890929	64.2018992397779	"D1"	"acenocoumarol"	"LINCS"	"BRD-A65051990"	"LIMMA_t"	"trt"	1	"vitamin K antagonist"	"Approved"	"VKORC1"	NA
"sig_20467"	"Genes_UP"	0.120240480961924	0.320037442277085	1.26416535820315	0.270909090909091	-0.280725162331353	-1.12437144377481	64.1966715095249	"D1"	"quipazine"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"serotonin receptor agonist"	"Experimental"	NA	0.618674112887655
"sig_2157"	"Genes_UP"	0.369767441860465	-0.260154985207809	-1.04146793970101	0.371171171171171	0.257835474703723	1.04090272815175	-64.1397284232026	"D1"	"isosalsoline"	"LINCS"	"BRD-A20862232"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_123"	"Genes_UP"	0.0445344129554656	0.377520309894952	1.45351317421283	0.137864077669903	-0.302511540683275	-1.22271896758909	64.0996270069771	"D1"	"SB-206553"	"LINCS"	"BRD-K36395411"	"LIMMA_t"	"trt"	1	"serotonin receptor antagonist"	"Experimental"	"HTR2A, HTR2B, HTR2C"	NA
"sig_3708"	"Genes_UP"	0.783400809716599	-0.207931343670976	-0.806900080692884	0.493577981651376	0.250326570824378	0.98710845469749	-64.0874494249433	"D1"	"FU-JMBII127B"	"LINCS"	"BRD-K34452916"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.606896493022752
"sig_6438"	"Genes_UP"	0.284274193548387	-0.279952997274264	-1.09710711776399	0.865731462925852	0.195193635551233	0.778953683814385	-64.0805141349959	"D1"	"rofecoxib"	"LINCS"	"BRD-K21733600"	"LIMMA_t"	"trt"	1	"cyclooxygenase inhibitor"	"Withdrawn"	"ELN, PTGS2"	NA
"sig_1207"	"Genes_UP"	0.303904923599321	0.302620774891989	1.12262777047411	0.106870229007634	-0.306240029989297	-1.26565749143663	64.0456428492498	"D1"	"hyoscyamine"	"LINCS"	"BRD-A78303415"	"LIMMA_t"	"trt"	0	"acetylcholine receptor antagonist"	"Approved"	"CHRM1, CHRM2, CHRM3, CHRM4"	NA
"sig_13641"	"Genes_UP"	0.29421768707483	-0.29163319119785	-1.10426731620612	0.506849315068493	0.234539479244351	0.969710233834397	-64.0312784585392	"D1"	"nalidixic-acid"	"LINCS"	"BRD-K47886988"	"LIMMA_t"	"trt"	1	"bacterial DNA gyrase inhibitor"	"Approved"	NA	NA
"sig_2553"	"Genes_UP"	0.0546218487394958	0.341744345600402	1.37412338974154	0.720848056537102	-0.213583283508018	-0.86004106013629	64.028178626352	"D1"	"quipazine"	"LINCS"	"BRD-K77925998"	"LIMMA_t"	"trt"	0	"serotonin receptor agonist"	"Experimental"	NA	0.618674112887655
"sig_16935"	"Genes_UP"	0.255357142857143	-0.299171873814418	-1.14409261184513	0.602325581395349	0.226541788710519	0.936220677082376	-63.9719092640215	"D1"	"azlocillin"	"LINCS"	"BRD-K73437736"	"LIMMA_t"	"trt"	1	"bacterial cell wall synthesis inhibitor"	"Approved"	NA	NA
"sig_7345"	"Genes_UP"	0.0381526104417671	0.383839205795031	1.45708302808198	0.276134122287968	-0.282581893526414	-1.12405235585611	63.9479331639532	"D1"	"vinblastine"	"LINCS"	"BRD-A22783572"	"LIMMA_t"	"trt"	0	"microtubule inhibitor, tubulin polymerization inhibitor"	"Approved"	"JUN, TUBA1A, TUBB, TUBD1, TUBE1, TUBG1"	0.58780495053314
"sig_20509"	"Genes_UP"	0.214411247803163	0.315589682225726	1.19027111531736	0.218678815489749	-0.277561918847239	-1.1437037577378	63.8829406447834	"D1"	"estriol"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"estrogen receptor agonist"	"Approved"	"ESR1, ESR2"	NA
"sig_20444"	"Genes_UP"	0.336501901140684	0.280474364150089	1.07057870663497	0.139676113360324	-0.308109892479311	-1.23008819713865	63.8557714415165	"D1"	"YM-298198"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"glutamate receptor antagonist"	"Experimental"	"GRM1"	NA
"sig_2771"	"Genes_UP"	0.088724584103512	0.349827858705585	1.34501514764588	0.561181434599156	-0.231686595580308	-0.94009267631148	63.8262200366001	"D1"	"EMD-41000"	"LINCS"	"BRD-K89271983"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2198"	"Genes_UP"	0.709745762711864	0.220907151801437	0.861091172479714	0.0882917466410749	-0.321447614306916	-1.30880224728698	63.8252524819879	"D1"	"MW-MITF24"	"LINCS"	"BRD-K95986273"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2449"	"Genes_UP"	0.0524475524475524	0.370870945506159	1.40658257014892	0.188940092165899	-0.297035928009777	-1.19458187817175	63.8166544311936	"D1"	"cimetidine"	"LINCS"	"BRD-K18618618"	"LIMMA_t"	"trt"	0	"histamine receptor antagonist"	"Approved"	"HRH2, SLC29A4, SLC47A1, SLC47A2"	NA
"sig_2739"	"Genes_UP"	0.531697341513292	-0.243251201498821	-0.962518106908115	0.261133603238866	0.277970707562482	1.1279709392925	-63.6497738194154	"D1"	"SR-27897"	"LINCS"	"BRD-K35629949"	"LIMMA_t"	"trt"	1	"CCK receptor antagonist"	"Experimental"	"CCKAR"	NA
"sig_3681"	"Genes_UP"	0.348884381338742	0.270505757290974	1.06513326083954	0.56188605108055	-0.232040814680169	-0.938968103983646	63.6435705927472	"D1"	"PSH-027"	"LINCS"	"BRD-K67880862"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_20846"	"Genes_UP"	0.184313725490196	0.307670838002406	1.19338728308826	0.37360594795539	-0.268585430063853	-1.0482837067835	63.6172536998177	"D1"	"chlormadinone"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	0.558879266930072
"sig_20563"	"Genes_UP"	0.0623608017817372	0.354196449051114	1.41411791518484	0.962171052631579	-0.172670837340836	-0.679624792508639	63.5810403250471	"D1"	"doxepin"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"histamine receptor antagonist"	"Approved"	"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD2, HRH1, HRH2, HRH4, HTR1A, HTR2A, HTR2B, HTR2C, HTR6, KCNH2, SLC6A2, SLC6A4"	0.529147458338971
"sig_9432"	"Genes_UP"	0.0699300699300699	-0.337496789366958	-1.35230683939338	0.883478260869565	0.194149395086745	0.766580230964682	-63.5782684446665	"D1"	"propidium"	"LINCS"	"BRD-K14821965"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6072"	"Genes_UP"	0.143137254901961	0.340378388440013	1.26894974219522	0.75049504950495	-0.219770936384861	-0.850830083258603	63.5617213925452	"D1"	"KO-143"	"LINCS"	"BRD-K64642496"	"LIMMA_t"	"trt"	1	"BCRP inhibitor"	"Experimental"	NA	0.66512268144956
"sig_1310"	"Genes_UP"	0.821612349914237	-0.200042112136751	-0.784502394032174	0.201312910284464	0.271626864998371	1.15342927619576	-63.5478358092205	"D1"	"PNU-120596"	"LINCS"	"BRD-K71731651"	"LIMMA_t"	"trt"	1	"acetylcholine receptor agonist"	"Experimental"	"CHRNA7"	NA
